anime_id,title,status,start_date,end_date,genres,synopsis,main_picture,studios,rating,source,rank,popularity,start_year,start_month,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,genre_11
37521,Vinland Saga,finished_airing,2019-07-08,2019-12-30,"Action, Adventure, Drama, Gore, Historical, Seinen","Young Thorfinn grew up listening to the stories of old sailors that had traveled the ocean and reached the place of legend, Vinland. It's said to be warm and fertile, a place where there would be no need for fighting—not at all like the frozen village in Iceland where he was born, and certainly not like his current life as a mercenary. War is his home now. Though his father once told him, ""You have no enemies, nobody does. There is nobody who it's okay to hurt,"" as he grew, Thorfinn knew that nothing was further from the truth.

The war between England and the Danes grows worse with each passing year. Death has become commonplace, and the viking mercenaries are loving every moment of it. Allying with either side will cause a massive swing in the balance of power, and the vikings are happy to make names for themselves and take any spoils they earn along the way. Among the chaos, Thorfinn must take his revenge and kill Askeladd, the man who murdered his father. The only paradise for the vikings, it seems, is the era of war and death that rages on.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1500/103005l.webp,Wit Studio,r,manga,42,72,2019.0,7.0,Action, Adventure, Drama, Gore, Historical, Seinen,,,,,
47917,Bocchi the Rock!,finished_airing,2022-10-09,2022-12-25,"CGDCT, Comedy, Music","Yearning to make friends and perform live with a band, lonely and socially anxious Hitori ""Bocchi"" Gotou devotes her time to playing the guitar. On a fateful day, Bocchi meets the outgoing drummer Nijika Ijichi, who invites her to join Kessoku Band when their guitarist, Ikuyo Kita, flees before their first show. Soon after, Bocchi meets her final bandmate—the cool bassist Ryou Yamada. 

Although their first performance together is subpar, the girls feel empowered by their shared love for music, and they are soon rejoined by Kita. Finding happiness in performing, Bocchi and her bandmates put their hearts into improving as musicians while making the most of their fleeting high school days.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1448/127956l.jpg,CloverWorks,pg_13,4_koma_manga,43,337,2022.0,10.0,CGDCT, Comedy, Music,,,,,,,,
58514,Kusuriya no Hitorigoto 2nd Season,currently_airing,2025-01-10,,"Drama, Historical, Medical, Mystery",Second season of Kusuriya no Hitorigoto.,https://cdn.myanimelist.net/images/anime/1025/147458l.jpg,"OLM, TOHO animation STUDIO",pg_13,light_novel,44,1301,2025.0,1.0,Drama, Historical, Medical, Mystery,,,,,,,
52198,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,finished_airing,2022-12-17,2022-12-17,"Comedy, Drama, Romance, School, Seinen","After their first kiss, Kaguya Shinomiya and Miyuki Shirogane are left unsure where their relationship stands. The troubling uncertainty of whether they could be considered an official couple unleashes newfound problems as both Kaguya and Shirogane struggle to sort out their feelings.

While the lovestruck student council officers fret, the Christmas season rolls around, and romance is in the air. In the face of widespread tenderness, Kaguya and Shirogane must endure their affectionate battle of wits once more. Should they reconcile their feelings for one another, they may find themselves within reach of what they have both been longing for so long: true love.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1670/130060l.jpg,A-1 Pictures,pg_13,manga,46,826,2022.0,12.0,Comedy, Drama, Romance, School, Seinen,,,,,,
45649,The First Slam Dunk,finished_airing,2022-12-03,2022-12-03,"Award Winning, School, Shounen, Sports, Team Sports","Shohoku's ""speedster"" and point guard, Ryouta Miyagi, always plays with brains and lightning speed, running circles around his opponents while feigning composure. Born and raised in Okinawa, Ryouta had a brother who was three years older. Following in the footsteps of his older brother, who was a famous local player from a young age, Ryouta also became addicted to basketball.

In his second year of high school, Ryouta plays with the Shohoku High School basketball team along with Sakuragi, Rukawa, Akagi, and Mitsui as they take the stage at the Inter-High School National Championship. And now, they are on the brink of challenging the reigning champions, Sannoh Kogyo High School.

(Source: GKIDS, edited)",https://cdn.myanimelist.net/images/anime/1745/129284l.webp,"Toei Animation, DandeLion Animation Studio",pg_13,manga,49,3026,2022.0,12.0,Award Winning, School, Shounen, Sports, Team Sports,,,,,,
44074,Shiguang Dailiren,finished_airing,2021-04-30,2021-07-09,"Adult Cast, Drama, Mystery, Super Power, Suspense, Time Travel","It is said that a picture is worth a thousand words. In this case, it holds an infinite amount of secrets. These are secrets that only Cheng Xiaoshi and Lu Guang are able to find. In a small shop called ""Time Photo Studio,"" the two friends provide a special service: using their extraordinary powers that let them enter photographs, they jump into pictures brought to them by clients in order to grant their wishes. Through the eyes of the photographer, they live through the events surrounding the picture and try to decipher how to solve their client's request.

But every time they jump into a picture, they take a great risk. One wrong move and they could alter the future of the person who took the picture... and possibly countless other events too. So when the events they are forced to live through in these pictures start to become personal, it will take the utmost strength to push their feelings aside and focus on accomplishing the task they were paid to do.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1135/114867l.jpg,LAN Studio,pg_13,original,50,594,2021.0,4.0,Adult Cast, Drama, Mystery, Super Power, Suspense, Time Travel,,,,,
47778,Kimetsu no Yaiba: Yuukaku-hen,finished_airing,2021-12-05,2022-02-13,"Action, Historical, Shounen, Supernatural","The devastation of the Mugen Train incident still weighs heavily on the members of the Demon Slayer Corps. Despite being given time to recover, life must go on, as the wicked never sleep: a vicious demon is terrorizing the alluring women of the Yoshiwara Entertainment District. The Sound Hashira, Tengen Uzui, and his three wives are on the case. However, when he soon loses contact with his spouses, Tengen fears the worst and enlists the help of Tanjirou Kamado, Zenitsu Agatsuma, and Inosuke Hashibira to infiltrate the district's most prominent houses and locate the depraved Upper Rank Demon.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1908/120036l.jpg,ufotable,r,manga,51,77,2021.0,12.0,Action, Historical, Shounen, Supernatural,,,,,,,
50160,Kingdom 4th Season,finished_airing,2022-04-10,2022-10-02,"Action, Historical, Military, Seinen","Following the conclusion of the large-scale coalition campaign, the entirety of China is in a state of economic recovery. The victor of the battle, the state of Qin, is no different. There, the political parties led by Ying Zheng and Buwei Lü continue their inner conflict. Having played the role of king in the coalition battle, Zheng has the trust of the people—but Lü is far from out of the fight. In 18 months, he plans to interrupt Zheng's coming-of-age ceremony.

Meanwhile, a Zhao army numbering 20,000 troops has set out toward Qin. In the royal court, due to the lack of generals capable of responding to the incoming threat, Lü slyly suggests that Zheng take command. However, Cheng Jiao, Zheng's half-brother, volunteers instead. As they grew to trust each other during the coalition battle, Zheng now accepts Jiao as his replacement.

However, the Zhao forces retreat a mere half-day after clashing with Jiao's army. With trouble quickly brewing in the shadows, the internal struggle of Qin is only complicated further. There are only two men Zheng feels he can rely on: Bi, a general who commands 30,000 men; and Xin, the leader of the Fei Xin force.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1566/122794l.jpg,"Pierrot, Studio Signpost",r,manga,52,2691,2022.0,4.0,Action, Historical, Military, Seinen,,,,,,,
53223,Kingdom 5th Season,finished_airing,2024-01-14,2024-03-31,"Action, Historical, Military, Seinen",Fifth season of Kingdom.,https://cdn.myanimelist.net/images/anime/1050/139641l.jpg,"Pierrot, Studio Signpost",r,manga,54,3503,2024.0,1.0,Action, Historical, Military, Seinen,,,,,,,
39894,Hibike! Euphonium 3,finished_airing,2024-04-07,2024-06-30,"Drama, Music, Performing Arts, School","With the ensemble contest behind them, the members of the Kitauji High School concert band now aim to win a gold medal at the national competition. For third-year club president Kumiko Oumae and her friends, it is their last chance before graduation. Filled with anticipation and anxiety, Kumiko worries if she can successfully lead the band.

Amid her struggles, Kumiko encounters transfer student Mayu Kuroe. From her gentle demeanor to her talented euphonium skills, Mayu was a member of the Seira Girls' School concert band—a regular at nationals. While Mayu is friendly, Kumiko cannot help but have an indescribable feeling from their meeting.

As new members arrive and plans are set in motion, the club, with an insatiable hunger for a gold medal, learns what it truly takes to propel themselves to reach the national level.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1216/142086l.jpg,Kyoto Animation,pg_13,novel,56,2537,2024.0,4.0,Drama, Music, Performing Arts, School,,,,,,,
48569,86 Part 2,finished_airing,2021-10-03,2022-03-19,"Action, Drama, Mecha, Military, Sci-Fi","The disappearance of the Spearhead Squadron beyond the horizon does little to hide the intensity of the Republic of San Magnolia's endless propaganda. Vladilena Milizé continues to operate as ""Handler One,"" the commander of yet another dehumanized 86th faction's squadron in the continuous war against the Legion.

On the Western Front, Shinei Nouzen and his squad are quarantined in a military base controlled by the Federal Republic of Giad, formerly known as the Giadian Empire. The newly-established government grants the saved Eighty-Six full citizenship and freedom. Housed by the president Ernst Zimmerman himself, the group meets his adoptive daughter and the last Empress, Augusta Frederica Adel-Adler.

However, within the calm of this tender society, Shinei and his team feel that their purpose is on the battlefield. Before long, they are once again in the midst of the Legion's onslaught as a part of the Federacy's Nordlicht Squadron, accompanied by Augusta Frederica. But, as history repeats itself, they realize that no matter the side, death and pain on the front lines are the only comfort they know.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1321/117508l.webp,A-1 Pictures,r,light_novel,57,423,2021.0,10.0,Action, Drama, Mecha, Military, Sci-Fi,,,,,,
